"turkcell bedava internet paketi nasil yapiliyor http://firmasemti.com/firmalar/turkcell_bedava_internet_paketi_nasil_yapiliyor/36438 …","notr"
"Jale Özgentürk - Turkcell için yerli yabancı bankalarla görüşüyoruz - http://rdk.al/1kP1Nz1  @jaleozgenturk","notr"
"sizcede turkcell reklami çok komik değil mi? :D:D:S","notr"
"Hicbir zaman classics cubuk,coca cola,genc turkcell reklamlarindaki gibi arkadas ortamim ve eylemceli bir hayatim olmayacak arkdslr aqlioruw","notr"
"Turkcell aboneleri, 20 yılda 600 milyar dakika konuştu http://www.zaman.com.tr/bolge-haberleri_turkcell-aboneleri-20-yilda-600-milyar-dakika-konustu_2225262.html …","notr"
"Amazon akıllı telefonu Fire Phone’u duyurdu - Turkcell Blog http://blog.turkcell.com.tr/amazon-akilli-telefonu-fire-phoneu-duyurdu … via @Turkcell","notr"
"#Ekonomi Murat Ülker, Turkcell'e gerekli finansman desteği için  bankalarla görüştüklerini açıkladı. http://bit.ly/1ykulKU","notr"
"Turkcell aboneleri, 20 yılda 600 milyar dakika konuştu http://www.zaman.com.tr/bolge-haberleri_turkcell-aboneleri-20-yilda-600-milyar-dakika-konustu_2225262.html …Özeti görüntüle 0 retweet 0 favori","notr"
"Amazon Fire Phone detaylariyla Turkcell Blog'da... http://blog.turkcell.com.tr/amazon-akilli-telefonu-fire-phoneu-duyurdu/ …","notr"
"Baba bak turkcellden fatura gelmiş -Telefon faturasımı +Turkcell yazdığına göre doğalgaz baba","notr"
"Rezan Kiraz, Turkcell Akıllı Kadınlar Kulübü`nde sizler için burçları yorumluyor: Boğa Burcu Aşk Hayatı http://www.facebook.com/TurkcellAkilliKadinlarKulubu/app_360216020740554?app_data=eyJwYWdlIjoiaG9yb3Njb3BlXC9kZXRhaWwiLCJxcyI6ImlkPTImdHlwZT0yIn0= …","notr"
"Amazon Fire Phone'u duyurdu, Ayrıntılar Turkcell blog yazımda http://blog.turkcell.com.tr/amazon-akilli-telefonu-fire-phoneu-duyurdu/ … #firephone #AmazonÖzeti görüntüle 0 retweet 2 favori","notr"
"TURKCELL sonunda yıllardır kontör yuklemedıgmı anlamış galıba 2 gundur durduk yere mesaj atıo.Hani bız olayı cozduk haberın olsun gıbısınden","notr"
"Turkcell’den “İş’te Teknoloji Hamlesi” http://dlvr.it/62WcTV","notr"
"Turkcell benim fikrim http://bit.ly/1qeEJ1Z","notr"
"Çok net. Fakirliğimi yüzüme birlikte vurdunuz Apple ve Turkcell ?? Gömülü resim için kalıcı bağlantı","notr"
"I'm at Turkcell Global Bilgi (Erzurum) http://4sq.com/1h661XG","notr"
"Türkiye’nin ilk 4G’li akıllı telefon Turkcell T50 http://www.dikili.biz.tr/?p=15964","notr"
"@TubaSaleh @omgAdamSaleh haha turkcell turkish girl ;)","notr"
"Turkcell Ceo'su Süreyya Ciliv: http://ift.tt/1o6tHMe  #turkey #türkiye","notr"
"'Turkcell'in sihirli kelimesi inovasyon': Turkcell CEO'su Süreyya Ciliv, şirketin 2012 ve 2013 yılında Avrupa'... http://bit.ly/1h5UI1r","notr"
"turkcell e sms i olmayan var mı? Tl i vereyim 3 gün sonra sms bitcek kalan 9149, yaptın paketi madem neden kullanmıyon diye dalga gecmesin","notr"
"Turkcell Geleceği Yazanlar 12 Haziran'da İzmirli mobil uygulama geliştiricisi ve meraklıları ile Swissotel'de... http://fb.me/2nEFtkPtN","notr"
"Yakında Turkcell Genel Müdürü Süreyya Ciliv e de havuz çakmaya başlar. Aslında geciktiler bile.Çoktan listeye almışlardı. #PARANOYAihtiyacı","notr"
"'Turkcell'in sihirli kelimesi inovasyon': Turkcell CEO'su Süreyya Ciliv, şirketin 2012 ve 2013 yılında Avrupa'... http://news24h.allnews24h.com/5t9c","notr"
"'Turkcell'in sihirli kelimesi inovasyon' http://www.dunya.com/turkcellin-sihirli-kelimesi-inovasyon-229757h.htm …","notr"
"Merhabalar,Turkcell Geleceği Yazanlar 12 Haziran'da İzmirli mobil uygulama geliştiricisi ve meraklıları ile... http://fb.me/254CV3EXp","notr"
"Baskan Turkcell CEOsu Süreyya Ciliv'den forma reklamı alırsa saygım ve takdirim en az çarpı 2 olur...","notr"
"Başkanımız Recep Bölükbaşı şuanda Hilton'da Turkcell Ceo'sundan forma reklamı sözü alıyor. Hayırlı olsun..","notr"
"Geleceği Yazanlar | iOS'in Android'den Ödünç Aldıkları Artıyor via @bahrio : https://gelecegiyazanlar.turkcell.com.tr/blog/iosin-androidden-odunc-aldiklari-artiyor …","notr"
"Turkcell sponsor oluyosa 2. Kez Turkcell'in sponsorlugunda şampiyon olabiliriz.","notr"
"@dikkatmucovar  turkcell *253# arama yap Vodofon : Gizli Numaraya AÇ yazıp 7046′ya mesaj yollayabilirsiniz avea: *100# arayarak orayı dnle","notr"
"Geleceği Yazanlar | iOS'in Android'den Ödünç Aldıkları Artıyor https://gelecegiyazanlar.turkcell.com.tr/blog/iosin-androidden-odunc-aldiklari-artiyor …","notr"
"Fakirlikten 2 saattir turkcell bedava paket arıyorumm :/","notr"
"Başlamayan Turkcell kampanyasıyla 2.dondurmayı sipariş ettirip,daha sonra kampany... Foursquare Tip @kahvedunyasitr http://4sq.com/1kuyFBa","notr"
"Kral tv'nin, serdar ortaçin, turkcell'in filan 20. Yili?? resmen en guzel donemde dogmusuz iletisim&pop yili?? i ❤️ 90'S","notr"
"11880 prima nissan vestel denizbank teb turkcell popeyes bingo koçtaş finansbank vodafone paronaya olmayanlar. #PARANOYAihtiyacı","notr"
"31 Mart 2015'e kadarSPK/ Ertaş: Turkcell gerekli adımı atmazsa biz atarız - Bloomberg HT http://www.bloomberght.com/haberler/haber/1569721-spk-ertas-turkcell-gerekli-adimi-atmazsa-biz-atariz …","notr"
"NASA'dan finale kalan Türk'ü Turkcell CEO Süreyya Ciliv @sureyyaciliv hatırlar mi? Gömülü resim için kalıcı bağlantı","notr"
"Turkcell Sony xperia z2 kampanya fiyatı http://dlvr.it/5skCQt","notr"
"Artikk turkcell bile msjj atmiyorr","notr"
"Turkcell T50 ile ilgili ilk izlenimlerimiz bu videoda - Donanım Haber - http://incelemeyeri.com/inceleme/turkcell-t50-ile-ilgili-ilk-izlenimlerimiz-bu-videoda …","notr"
"Balkansiad Sinerji toplantısında Turkcell CEO su Sn .Süreyya Ciliv'i dinliyoruz. Gömülü resim için kalıcı bağlantı","notr"
"@CeydaElmali @songulgaran ben turkcell kullanıyorum zenginim havasi yapiyo ama int paketi yok ahahah","notr"
"turkcell casper via 5 kampanyası http://wp.me/p40Wni-gRY","notr"
"turkcell vestel venus 5.5 v kampanyası http://wp.me/p40Wni-gRX","notr"
"Turkcell Yurtdışı Konuşma Paketi - Nexus TelekomTüm Turkcell Hatlılara Ucuz Yurtdışı Konuşma Paketleri. http://fb.me/3iYu44gL7","notr"
"Iki gündür kullandığımız bedava internetten sonra ya turkcell hazine buldu, ya da bizi bekleyen 200 TL lik bir borç var :/ @sevraaa","notr"
"Beni mutlu eden şeylerden bir kaçı- 1 sms : Turkcell- 1 cevapsız çağrı : 444 0 532","notr"
"İnternet Erişimi: Turkcell Superonline gece kuşu kampanyası nasıldır ? http://dlvr.it/7Pmnsd  Technopat Sosyal","notr"
"Turkcell Akıllı Kadınlar Kulübü'nden akıllı öneriler : Hacer Hanım'ın Baskı Atölyesi http://www.facebook.com/TurkcellAkilliKadinlarKulubu/app_360216020740554?app_data=eyJwYWdlIjoicHJhdGlrXC9kZXRhaWwiLCJxcyI6ImlkPTExMCJ9 …","notr"
"Turkcell T50, 3 ayda 270 bin adet sattı! - Turkcell 2014... http://www.teknotava.net/turkcell-t50-3-ayda-270-bin-adet-satti-2/ … #Manşet","notr"
"Turkcell Akıllı Kadınlar Kulübü'nden akıllı öneriler : Yakalar Her Yerde! http://www.facebook.com/TurkcellAkilliKadinlarKulubu/app_360216020740554?app_data=eyJwYWdlIjoicHJhdGlrXC9kZXRhaWwiLCJxcyI6ImlkPTI0In0= …","notr"
"Turkcell Akıllı Kadınlar Kulübü'nden akıllı öneriler : 2013 Saç Modeli Trendleri http://www.facebook.com/TurkcellAkilliKadinlarKulubu/app_360216020740554?app_data=eyJwYWdlIjoicHJhdGlrXC9kZXRhaWwiLCJxcyI6ImlkPTIzIn0= …","notr"
"Tek hayranım turkcell","notr"
"Bir @YouTube oynatma listesine video ekledim: http://youtu.be/aLfQFcRwT-4?a  Yeni Nokia Lumia 925 şimdi Turkcell de reklamı","notr"
"Bir @YouTube oynatma listesine video ekledim: http://youtu.be/iSwaZ2IW87w?a  Turkcell Profesyoneller Kulübü İşler Güçler Reklamı","notr"
"2222turkcell aşkına","notr"
"@_ozgeyilmaz_ @tugcekucukuysal Ya iphone kullanamaz gelip turkcell e bok atarsin shdhdbbd allahim ya kimler kullanio iphone","notr"
"Turkcell Akıllı Kadınlar Kulübü'nden akıllı öneriler : Moda ve Güzellik Önerileri Yayında! http://www.facebook.com/TurkcellAkilliKadinlarKulubu/app_360216020740554?app_data=eyJwYWdlIjoicHJhdGlrXC9kZXRhaWwiLCJxcyI6ImlkPTI2MyJ9 …","notr"
"@ozdemir_mrs  sen Turkcell'i değilsn ki :DDD","notr"
"Turkcell T50 Ekran Koruyucu Temperli Cam 19,80 TL eMc Teknoloji'den http://www.sanalpazar.com/Turkcell-T50-Ekran-Koruyucu-Temperli-Cam__isp33717973 … @sanalpazarcom aracılığıyla","notr"
"DUYURU:Arkadaşlar Turkcell Geleceği Yazanlar Android Proglama Günü Mühendislik Fakültesi A-Blok 2-1 sınıfında... http://fb.me/3uL98w6lz","notr"
"Turkcell Akıllı Kadınlar Kulübü'nden akıllı öneriler : Günde Bir Kase Brokoli ile Cilt Bakımı http://www.facebook.com/TurkcellAkilliKadinlarKulubu/app_360216020740554?app_data=eyJwYWdlIjoicHJhdGlrXC9kZXRhaWwiLCJxcyI6ImlkPTEwOCJ9 …","notr"
"Baba ve Gelin - Turkcell Reklamı: http://youtu.be/5cx72TVZyV0  @YouTube aracılığıylaDavara bak gerdek odasına da girecek.","notr"
"Turkcell Bilinmeyen Numaraları Bulma ve Sorgulama http://bit.ly/1ukaOdK","notr"
"Turkcell Çiftçi Birliği Manisa Traktör Kampanyası http://kimkazandi.com/kampanya/turkcell-ciftci-birligi-manisa-traktor-kampanyasi … @kimkazandi aracılığıyla","notr"
"Yalnızlık Turkcell'den gelen mesajı sonunakadar okumaktır :-D :-D","notr"
"Turkcell Bedava İnternet Yapma ve Ayarları http://wp.me/p4FDXi-Uv","notr"
"#buyrun#gece#vardiyasinda#bir#kahvemizi#icin ;) @ Kırıkkale Turkcell Golabal Bilgi http://instagram.com/p/vjkxU6O60_/","notr"
"Photoset: benseninaq: ""Babam Turkcell’e cevap atıyo."" skdljfksdfksdjflksdj http://tmblr.co/ZYsF3s1VwC5Ny","notr"
"Vodafone %25, Turkcell %50, aveada %75 derse bimcell ilahi bir şekilde bataryayı dolduruyoruz der.","notr"
"#B1REB1R kampanyası başladı: Yıl sonuna kadar birçok markada 1 alana, diğerignçtrkcll’den hediye! Ayrıntılar: http://gnctrkcll.turkcell.com.tr/frame/gnctrkcll-birebir …","notr"
"Turkcell T50 alsamm mı acaba?kullanan var mı?","notr"
"Turkcell bile mesaj atmıyo artik bana siz mi atcaksınız","notr"
"@VodafoneDestek boşversene ya detaylı bilgi detaysız bilgi fos sunuz başka bir şey demiyorum. Turkcell belki sizden pahalı tarifeler veriyor","notr"
"@raninitv @beelzebuby @zelecey @mortisssa Hakan Altun'un Turkcell reklamondaki şarkı bize gelsin :D","notr"
"Abnormal Summit izlerken hüngür hüngür ağlayacak duruma bile geldim. Turkcell'in baba temalı reklamını izleyemiyorum. Çok kötü hissediyorum.","notr"
"Esenyurt Belediyesi Teknoloji Zirvesinde: Esenyurt Belediyesi, 2014 Turkcell Teknoloji Zirvesinde yerini alara... http://tinyurl.com/lmvduy4","notr"
"Saat 11.11 olmuş, #TelefonunBaşında çaresiz bekliyorum. Bi' arasan fena mı olur yani? http://gnctrkcll.turkcell.com.tr/frame/sevgilim-beni-dusunuyor …","notr"
"Arkadaşlar galiba turkcell bana küstü kaç gündür mesaj atmıyo :-D","notr"
"'En ucuz #internet Türkiye'de' http://bit.ly/11gKqop  Turkcell Superonline Genel Müdürü Murat Erkan @finans_cafe 'ye konuk oldu","notr"
"TURKCELL KAPANMAMA GARANTİLİ AÇIK HAT SROKTA !!!!!!!!!!!!!!!!!!!!!!!","notr"
"Turkcell'den Türkiye'de bir ilk: Akıllı Öğrenme Platformu http://www.teknolojioku.com/haber/turkcellden-turkiyede-bir-ilk-akilli-ogrenme-platformu-23825.html …Özeti görüntüle 0 retweet 0 favori","notr"
"Demek çıktın ortaya :)) Neler neler falan yaşattığın yok olm, bugün annem ve babamla alışverişe gittik gitmişken şu turkcell cep telefonu >","notr"
"Turkcell Akademi ''Pazarlama'': @YouTube aracılığıyla http://youtu.be/6oYDcE0ifjw?a","notr"
"Turkcell bile yanaşmıyor bu aralar o derece","notr"
"BiP ile mesajlarımı anında, daha eğlenceli gönderiyorum! Sen de hemen kullan! http://www.turkcell.com.tr/servisler/BiP","notr"
"Yeniden Ba�lamak Seni Sevdimde Ne oldu Turkcell Efes Zengin Oldu…","notr"
"Sirf turkcell'e mb kalmasin diye evde modem oldugu halde paket veriyi kullandigim dogrudur jsjxjxjxkx","notr"
"Turkcell Hisse Yorumu / HSBC Yatırım http://www.paraborsa.net/i/turkcell-hisse-yorumu-hsbc-yatirim-03-03-2014/ …","notr"
"turkcell liyim avea mesaj atıyo amk","notr"
"Rezan Kiraz, Turkcell Akıllı Kadınlar Kulübü`nde sizler için burçları yorumluyor: Akrep Burcu Aralık Yorumu http://www.facebook.com/TurkcellAkilliKadinlarKulubu/app_360216020740554?app_data=eyJwYWdlIjoiaG9yb3Njb3BlXC9kZXRhaWwiLCJxcyI6ImlkPTgmdHlwZT0zIn0= …","notr"
"Turkcell Akıllı Kadınlar Kulübü'nden akıllı öneriler : Saç Dökülmelerini Önlemek İçin http://www.facebook.com/TurkcellAkilliKadinlarKulubu/app_360216020740554?app_data=eyJwYWdlIjoicHJhdGlrXC9kZXRhaWwiLCJxcyI6ImlkPTI2OSJ9 …","notr"
"Turkcell'le Bir Adım Önde Ol Profesyonel: @YouTube aracılığıyla http://youtu.be/ZbQgKFHjjcU?a","notr"
"Şu turkcell bi bana mi mesaj atmiyo","notr"
"Hayır anne sevgilim falan yok ben turkcell'in mesajına gülüyorum mal gibi.","notr"
"Turkcell bayisinde çalışan bi adamın avea hat kullanması kadar saçma bu hayat.","notr"
"Yakında çaresizlikten Turkcell'e çıkma teklifi etmeyi planlamıyor değilim","notr"
"Turkcell Kac Ceker Bilmiyorum Ama Esmerler Cok Seker  ♡","notr"
"turkcell adını savaslardan almıs heralde ingilizler Türk'Celi geliyor diye mi bagırdı acaba.","notr"
"Hem Ekonomik Hem Akıllı Turkcell T40 ile Tanışın! Reklamı: @YouTube aracılığıyla http://youtu.be/K92rC0qWPvY?a","notr"
"@SelcIan :( Turkcell 4 Arsız belieberlar 3bir çkr ayıq o l satashma","notr"
"Millet sevgilim var sansın diye, Turkcell'den gelen mesajı gülerek okuyorum amk :d","notr"
"+Baba bak Turkcellden fatura gelmiş.-Telefon faturası mı ?+Turkcell yazdığına göre doğalgaz baba :D","notr"
"Çankırıspor -->YAZ -->8071'e GÖNDER --> 5 TL BAĞIŞ YAP TURKCELL-->AVEA-->VODAFONE Bir Kısa Mesaj'da Sen At Destek Ol. Gömülü resim için kalıcı bağlantı","notr"
"Turkcell PAF Takımı ilk aşamayı geçmişim. İkinci aşama zevkli olacak gibi.","notr"
"Turkcell Superonline CFO'su Önder Şenol 15. Yönetim Bilimleri Kongresi'nde! http://ybk.org.tr/   #ybk2014 Gömülü resim için kalıcı bağlantı","notr"
"+Baba bak Turkcellden fatura gelmiş.-Telefon faturası mı ?+Turkcell yazdığına göre doğalgaz baba :dD:Dd","notr"
"Hem Ekonomik Hem Akıllı Turkcell T40 ile Tanışın! Reklamı HD: http://youtu.be/SxyDuMwj9XM?a  via @YouTube","notr"
"- Turkcell daha kalitelidir ama Avea daha ucuzdur ...                    Alexander Graham BELL","notr"
"Türkcell'in Ücretsiz Mesajlaşma Servisi:BİP! http://nokta32.com/haber-5740-iste_turkcellin_ucretsiz_anlik_mesajlasma_servisi_bip.html …@igin2132 @YSFCelil @HaticeARSEVEN @GzdeVural6 @aLiBozzDeMir @Turkcell","notr"
"İşte Turkcell'in ücretsiz anlık mesajlaşma servisi: Bip! http://fb.me/6q1a5jNrT","notr"
"Geleceği Yazanlar Uygulama Maratonu’na başvurular başladı: Turkcell’in yerli mobil yazılım seferberliği Gelece... http://tinyurl.com/py9tztd","notr"
"❤ 1.52 Dakika için onlarla UZAN HAYATA.. Turkcell değil... ❤ÜŞENME de AÇ E Mİ...http://www.youtube.com/watch?v=D36JUfE1oYk … GECE TATLILARI ( 936)","notr"
"Turkcell 3. hamlesini Konya’da yaptı http://dlvr.it/59sJ99","notr"
"@ftmblc72 gulyurt karsisi turkcell bayisinden","notr"
"turkcell daha kaliteli ama avea daha ucuz A.Graham Bell","notr"
"Drogba jübile maçı Chelsea-Galatasaray : 2-0 .. Turkcell Süper Lig hiç bitmesin.. Hadi ya ligin adı değişmiş.. Drogba Türkiye'de","notr"
"Turkcell diye mesaj attığım birinin başka operatör olmasi kadar acimasizdi hayat .","notr"
"Galatasaray tüm hatlarıyla yükleniyor. Turkcell, Avea ve Vodafone..","notr"
"Turkcell den mesaj beklerken sevgilim mesaj atıyor ya nasıl deli oluyorum anlatamam asdgdjad","notr"
"Samsung S 4 extra silikonluya #kilifiniuydur duk @ http://kilifiniuydur.com  Istinye Park AVM Turkcell Magaza… http://instagram.com/p/lsqyeEgbuU/","notr"
"Turkcell beleş internet yaptı bütün Türkiye yağmalayınca bidaha yapmamak üzere yemin etti galiba :D","notr"
"3 saattir uyuyorum ne bi mesaj ne bi arama turkcell bile unuttu. Ben ne zamandır böyle yalnızım mk","notr"
"Turkcell'in o meşhur, duygusal reklamlarının çok düşük skorlar aldığını biliyor musunuz? Hem de fiziksel testlerle olculen çalısmalarda...","notr"
"Sabri Sarıoğlu Turkcell Superonline Reklamı - maçtan önce atıştırmalık http://youtu.be/2eHMJMKoyoo","notr"
"2 gündür Turkcell'de mesaj atmıyo özledim :Dd","notr"
"watsons turkcell akıllı kadınlar kulübü nivea kampanyası! http://wp.me/p40Wni-aw2","notr"
"@hakanerdogan kesinlikle katiliyorum. Bugun Turkcell'de de ayni durum olsa yine ayni aksiyon gelir diye dusunuyorum.","notr"
"+Baba bak turkcell'den fatura gelmiş. -Telefon faturasımı? +Yok DoğalGaz.","notr"
"Turkcell Tim olarak fotoğraf çekinmeseydik olmazdı :)))) Gömülü resim için kalıcı bağlantı","notr"
"1 ay boyunca 250 mb net istiyen dm atsın :D turkcell :D","notr"
"-Baba turkcell'den fatura gelmiş+Telefon faturası mı?-Turkcell yazdığına göre doğalgaz baba","notr"
"Turkcell ozledim askıw mesaj at djdndndfg","notr"
"Turkcell bile bana mesaj atmior amq hshdhbd","notr"
"Canım kızım adını Turkcell de başarı listesine yazdırdı.Gurur duyuyorum kızımla. Gömülü resim için kalıcı bağlantı","notr"
"Sms'im yarın bitiyo ve yarın pazar öyle bir gün bitiyo ki hll spr dvm turkcell .s.s","notr"
"Turkcell olupta mesaj hakkı olan var mı konusalım azcık :)€","notr"
"Call centerda olduğumdan beri egeli turkcell videosuna gülmüyorum arkadaşlar","notr"
"Sevgilisi var sansınlar diye turkcell mesajlarını sırıtarak okuyorum. Bi kasılmalar o denli yani","notr"
"@naptimkiben ya sırf kızın mesajına dakikasında cevap verebilmek için saniyeler içinde turkcell sitesine girip ucuz sms paketi aradım be","notr"
"turkcell olupta avea'nın sürekli mesaj atması gibi hayat...","notr"
"Sırf sevgilim varmış imaji yaratmak için Turkcell'den gelen mesajları sırıtarak okuyorum. Işte bunlar hep yokluktan.","notr"
"MESAJ YOK. TURKCELL DEN BİLE YOK.","notr"
"Turkcell çağrı merkezi samimiyeti abartmış mı ne, iyi ki varsınız dedi :)","notr"
"I'm at Turkcell İletisim Merkezi http://4sq.com/1kziS12","notr"
"turkcell vinnwifimodem Ankarada bayilerin her birinde değişik fiyatlarda satılıyor 250- 199-149-140-129 TL enson 120TLye buldum! # turkcell","notr"
"I'm at SULTAN GSM TURKCELL AYRICALIKLAR DÜNYASI http://4sq.com/SkVMnr","notr"
"Turkcell Görünümlü Avea","notr"
"Sitemize ""Turkcell Tablet Festivali -- Sony Xperia Tablet Z"" konusu eklenmistir. http://hurriyetin.com/turkcell-tablet-festivali-sony-xperia-tablet-z/ …","notr"
"turkcell yeni Çiftçi hasat kampanyası http://wp.me/p40Wni-9ZN","notr"
"Sonunda Turkcell'den beklediğim mesaj geldi...Sürem dolmuş artık yükleme yapabilirim,zaman önemli erken olmaz indirim var işin ucunda...","notr"
"Kanka o kız Avea'lı olmasına rağmen Turkcell'den mesaj geliyormuş ama sen bilirsin yinede.","notr"
"ben zaten turkcell superonline a geçtim. hizi sanki daha iyi gibi ama ayni alt yapi ki :S kendimi kandiriyorum sanirim","notr"
"BiP ile mesajlarını anında ve eğlenceli gönder! AppStore: http://trcll.im/A4aDV  GooglePlay: http://trcll.im/u9n6Q  (turkcell uygulaması)","notr"
"@SerminAtik turkcell vodafone dan daha çok yht ye ihtiyacımız var artık bizimm :)","notr"
"Hadi anlat bakalım Vol 2. Fotoğraflarda anı yaşamak @ Turkcell Akademi http://instagram.com/p/mSuq2zMUFf/","notr"
"Turkcell Superonline Çukurova IK grubu. Kısaca gülen yüzler ;))maşallah #selcukgrup #elektronet… http://instagram.com/p/mTDn-bsUCT/","notr"
"Turkcell sana hayırdırrr ??","notr"
"Turkcell man Gömülü resim için kalıcı bağlantı","notr"
"Ay Sonu Mesaj Gelcek Dedi :) Yine Ay Sonu Turkcell'den Geldi :) Kontr Yukleyın Diye ;) Bilmem Anlatabildim mi ? Şişko Olmayıp Zayıf Olan :)","notr"
"Turkcell 4 çeker! - Orda durum nasıl Sertap? + Tecavüze ugradım Hakan ama olsun hayat paylasinca guzel lalalalayy .","notr"
"Turkcell bile 2 gündür mesaj atmiyo bana :( Gömülü resim için kalıcı bağlantı","notr"
"Turkcell Akıllı Kadınlar Kulübü'nden akıllı öneriler : Tertemiz Mikserler http://www.facebook.com/TurkcellAkilliKadinlarKulubu/app_360216020740554?app_data=eyJwYWdlIjoicHJhdGlrXC9kZXRhaWwiLCJxcyI6ImlkPTEyOCJ9 …","notr"
"Sen boşver turkcell'i benimle bağlan hayata","notr"
"Bugün 35 tl yükledim turkcell şok oldu. Ne mesaj atacağını şaşırdı. Alışık değil tabi :Dddddd","notr"
"Turkcell-im ilk çıktığındaki canı sıkılan çubuk adamdan bi farkım yok şuan","notr"
"internet paketim bitmis,nobetci turkcell yok mu yarin sinav var","notr"
"Turkcell superonline için yazdığım sikayeti sosyal medya ekibi görüp donus sağladı. İlgileri için teşekkür ediyorum umarim çözülür","notr"
"@Frezee_38 tabiki Turkcell sucuklu :)","notr"
"Turkcell Akıllı Kadınlar Kulübü'nden akıllı öneriler : Kıyafetlerde Grafik Desenler http://www.facebook.com/TurkcellAkilliKadinlarKulubu/app_360216020740554?app_data=eyJwYWdlIjoicHJhdGlrXC9kZXRhaWwiLCJxcyI6ImlkPTIyMCJ9 …","notr"
"Turkcell veya vodafone kullanan biriyle olmaz.. :D :D","notr"
"turkcell bile mesaj atmaz oldu","notr"
"Sene 2014 telefon turkcell T40 uygulamadan giriyorum sen hala web ne iş?? @laragundodu","notr"
"Turkcell abonesine Aveadan mesaj gelmesi yüzsüzlük degilde nedir.","notr"
"Turkcell hala Twitter'ı açmadı","notr"
"Turkcell Akıllı Kadınlar Kulübü'nden akıllı öneriler : En Lezzetli Kek Sizin Kekiniz http://www.facebook.com/TurkcellAkilliKadinlarKulubu/app_360216020740554?app_data=eyJwYWdlIjoicHJhdGlrXC9kZXRhaWwiLCJxcyI6ImlkPTMxIn0= …","notr"
"Turkcell Akıllı Kadınlar Kulübü'nden akıllı öneriler : Nar Gibi Hindi İçin http://www.facebook.com/TurkcellAkilliKadinlarKulubu/app_360216020740554?app_data=eyJwYWdlIjoicHJhdGlrXC9kZXRhaWwiLCJxcyI6ImlkPTI5In0= …","notr"
"Turkcell'de olmasa mesaj atan yok. :(","notr"
"#12NisanRizeGülşenKonseri Seni Sevdimde Ne oldu Turkcell Efes Zengin Oldu…","notr"
"Turkcell bari hava durumu gönderiyordu hergün düzenli olarak. Kendimi yalnız hissetmiyordum. Şimdi o da yok.","notr"
"Turkcell Çağrı Merkezi Personel Eleman Alımı 2014Kaynak Linki :... http://fb.me/3AZuJPwtG","notr"
"Osman beni turkcell li sanmış hem parası gitmiş hemde mesjları :D","notr"
"I'm at Turkcell İletişim Merkezi (İstanbul, Türkiye) http://4sq.com/1k4br6u","notr"
"Sitemize ""Turkcell Reklamı - Müşteri Dili ve Edebiyatı"" konusu eklenmistir. http://hurriyetin.com/turkcell-reklami-musteri-dili-ve-edebiyati/ …","notr"
"Canlı Sohbet Hat - Hatları, Hattı, Numaraları, Turkcell, Avea, Vodafone http://wp.me/p4ibZm-4b  @wordpressdotcom aracılığıyla","notr"
"Turkcell Genel Müdürü Süreyya Ciliv Kuzey Kıbrıs’ta 4G Beta’yı test etti http://haberkibris.com/turkcell-genel-muduru-sureyya-ciliv-kuzey-kibrista-4g-betayi-test-etti-2014-04-03.html#.Uz2cKxrYsMw.twitter …","notr"
"Turkcell çiftçi tarifesinde 5 TL’ye her yöne 300 dakika http://dlvr.it/5JckCH","notr"
"I'm at TURKCELL AKTIF A.S. KIZILAY (Eskisehir) http://4sq.com/1pW2RUM","notr"
"Turkcell Akıllı Kadınlar Kulübü'nden akıllı öneriler : Halılardaki Mobilya İzlerinden Kurtulun http://www.facebook.com/TurkcellAkilliKadinlarKulubu/app_360216020740554?app_data=eyJwYWdlIjoicHJhdGlrXC9kZXRhaWwiLCJxcyI6ImlkPTM4In0= …","notr"
"I'm at Turkcell İletişim Merkezi (İzmir) http://4sq.com/1dQI7ho","notr"
"Binlerce kişiye Turkcell Superonline avantajları http://www.ticaretgazetesi.com.tr/binlerce-kisiye-turkcell-superonline-avantajlari …","notr"
"Turkcell'in Twitter Paketi ne zamandan beri abone alımına kapalı? http://www.turkcell.com.tr/paket-ve-tarifeler/abone-alimina-kapali-paketler/twitter-paketi …","notr"
"532 386 32 39 TURKCELL EN ÖZEL EN UYGUN NUMARALAR BİZDE  İlan ve alışverişte ilk adres... http://www.sahibinden.com/ilan/alisveris-cep-telefonu-numara-532-386-32-39-turkcell-en-ozel-en-uygun-numaralar-bizde-149295938/detay/ … @sahibindencom aracılığıyla","notr"
"Turkcell'de telefonun halihazırdaki tarife, paket, kalan MB vs özetini SMS almak için:  *159#","notr"
"- Turkcell'i kazıkladım lan :d+ Nasıl kanka - 1 Aylık paket yaptım ama seneye bitiyo + Görüldü (16:33)","notr"
"Turkcell reklamındaki ""gece bizim gece bizim şak şak şak"" sloganıyla ilgili ince tweet.","notr"
"Turkcell in gece bizim reklamındaki dede :))))","notr"
"Şu Turkcell reklamındaki amcayı devlet korumaya almalı bence...Yolda falan gıcık kapan birinin karşısına çıkacak olursa mazallah :/","notr"
"Turkcell'in yeni projesinin hatırlattıklarıhttp://ugurozmen.com/pazarlama/trcellin-hatirlattiklari …","notr"
"BİLGİ | #EngelsizAslanlar bugün KKTC Turkcell ile karşılaşacak. Karşılaşmanın başlama saati 14:00. http://www.galasozluk.net/entry-110561.html … #GalaSözlük","notr"
"Birisi bana turkcell in son reklamını açıklasın çok mu komik yoksa çok mu saçma ;) :)","notr"
"Turkcell reklamındaki dede favorim","notr"
